F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50
-1.19561967780238,0.881811921775092,0.0170977025852365,-2.21374996999324,4.56903704660123,-4.53848184221315,2.78191216610798,-2.41901457955922,2.4402563725983,-4.146775506456,4.13524345314306,-5.35151971674494,6.46051853454188,-8.05204945557011,6.64651488539916,-3.41345630536426,4.21126630107385,-3.86012749623536,4.6113051686077,-5.61092132999896,7.19441037992199,-8.61287657121111,9.78395778538672,-10.9624917730066,10.3932826997203,-10.9387146825498,10.3363181847789,-9.67048062858126,11.5221806421916,-11.0872105183179,10.6243866458222,-11.5694144766708,10.6778998915375,-11.528026939326,10.5817616713645,-12.3757300039667,12.1222077609468,-10.3156400983262,8.93270087590649,-8.66124003647517,8.3966245706627,-9.12381589638053,10.5214037128886,-10.7795832281442,7.15414886144285,-5.75870470070484,3.94537061258266,-3.86563567652503,2.51375753391791,-1.40969049807974,0.8913932432554352,-0.5917611671508339,0.787899729763926,-0.6095221192828943,0.4477801029907587,-0.6651847711851421,1.0300142697751198,-0.31582737646935155,0.22555270265906052,-0.46477991798126334,0.8739080967662577,-1.3182882969738474,1.6169312717994537,-1.6367299628019618,1.3665364474785602,-1.1072160785381644,1.0804446907231884,-0.8788714951198495,1.2896985445251965,-1.1611857786689432,0.9047658845971218,-0.4127251900132714,0.2470931636939928,-0.4405065062667892,0.5365845659991347,-0.5216162582078646,0.11784318666200652,-0.06067435395384521,0.26785940410828246,-0.10332570136362099,0.1615637044738405,-0.1567784325964245,0.3199899847133091,-0.20773024790948857,0.5683879582127346,-1.0905767243314073,1.639995713641889,-1.4677925165168442,1.5606213876413713,-1.575114089908858,1.6287722220788419,-1.7688051498015327,0.9590100634443963,-1.254562740141654,1.2395142324464314,-0.9355471209932033,0.564910354409526,-0.21128717746615724,0.820542566335068,-0.2609460396268557
-0.494143992415558,3.03866411584963,-4.09860154925312,2.44961092430726,-2.01969604457361,1.90248580051522,-3.48846622545698,3.3942538267935,-2.78636585422823,3.84359650809396,-1.92675030513415,0.8277868848798,-1.83996037813142,2.50254645073895,-2.37389112454067,4.777654487468,-4.95000724516493,6.78324637319724,-7.15732588771037,7.03289030713399,-7.63587150801416,7.83861397574385,-6.61997182551758,8.00802772831376,-9.5946376886041,9.72078047774642,-9.56397105406639,9.44166075293539,-9.10482084257778,10.1672693682068,-8.33935572685094,7.80339937995797,-7.37890078037699,6.15898609430839,-5.10178149914735,5.94797412318103,-5.07551418950113,5.0347055675572,-3.36387635726179,3.72743969606269,-5.65848090646333,8.25324919278998,-8.22692301571484,6.59039635785234,-5.24135569305163,4.37307549330395,-2.31877807212387,3.54398276874106,-2.53342593840532,1.38396086687663,0.2475176883398165,1.2223377950976246,-0.3861878567573446,0.6808683355084627,-1.173124844128668,0.37994662943196456,-0.19188881516423797,0.18710919304677634,-0.1315650849218276,1.0300684187253837,-0.445249402449267,0.6592846006811902,-0.6233600432119027,0.44435265076302777,-0.20205594501311933,0.6061102595225409,-0.3614489426940926,0.14952992966328676,0.1403793064454683,-0.010226625412576707,0.13348433040879434,-0.33633278944273576,0.2633645071486144,-0.2366456436540495,0.7236386459168799,-0.9397650614063081,0.5099329656308668,-0.5592630587597858,0.6696920211519994,-0.1281576449951653,0.4610189069308187,-0.8506661171007813,0.8749706832409135,-1.0130366863721827,1.0112358107447357,-0.6543082700755679,1.085103888166439,-1.3097669026211674,1.4755892941302826,-1.1830832709892478,1.2838274185683367,-1.0735319084951152,0.7390797619317145,0.1749806258789707,-0.09426375269455961,-0.09775591990216592,-0.2674681383433555,0.014893059792016512,0.9824498740140238,-0.6559406188915772
1.24645865539548,-1.09412596808604,1.79527771129383,-4.12261172451624,3.45905757859945,-5.37876003651672,2.61229944626655,-3.62131318854177,5.08380709213866,-4.93903281114197,4.88059013907114,-5.40882329202766,5.94263388007897,-8.59751007135414,6.70391894395628,-8.10292666403224,5.95053086289658,-3.52570953265897,5.30826354864379,-6.18178374774924,7.18801166313016,-7.06945383361777,7.18927344226854,-6.13162881262528,4.83044242960742,-5.96752483514813,7.54706013994205,-7.31809902238292,5.87440489400657,-4.56689480004231,4.53582158915944,-4.37593161061374,2.96659673552798,-4.64160833669166,3.35582674648977,-4.58814374678763,5.15243615660259,-3.12458918180741,4.43797331125333,-5.96539793724914,5.44126323720267,-5.79294053112733,4.09463678520678,-2.5710820239467,1.99191057391077,-0.494809669231718,0.259507322265229,0.285520797845165,1.06651409988496,-0.978193145319723,0.6719858465106058,0.2795489308035393,-0.7224566391635399,1.4258746546835939,-0.4992839910798779,1.4496159419999102,-1.2322632159988174,1.1646226618361681,-0.3780390084588366,0.48985133897674266,-0.4708826718375606,0.8925638924710564,-0.8611908991000463,1.1850778420974848,-0.8410901422275173,0.597350705613786,-0.6706500181937123,0.5059989223244838,-0.8319757024520036,1.1835758041863749,-1.6604622519375276,1.7700573818791345,-1.13242308725323,1.3233314055890129,-1.2392236486607944,1.4724760422148775,-1.6522082478735933,1.085496651521297,-1.1616207199476951,0.8603889663087485,-1.2199419405709748,1.3894775125901815,-1.590881535990546,1.7434835427702475,-1.5306623215239172,1.2338507241165146,-1.2853046648119104,1.347209482881861,-1.5635226562730322,2.0739020385139906,-2.091268585843447,1.8792907279051585,-1.5970249971768797,1.3404937259690954,-1.0228063792126696,0.93344985849541,-0.6735874699033748,0.34901687275708276,-0.6404864584576226,-0.3342398275486439
2.43828910959476,-2.55815989850214,2.37870745660305,-3.03368916501973,2.06579617424881,-1.66820517347861,4.44794112194639,-6.52977217907644,5.51451991689415,-3.85770721189837,2.03421752062729,-1.7950470765282,0.857132447553899,-0.211632532110949,0.750251678388136,-0.525828217283483,2.08076280026245,-2.98248831695789,0.330985157743541,-1.77577464875803,2.49684966295212,-5.81666927369792,7.73827015163305,-8.59536393394591,7.55317894630573,-6.8546108145385,7.37217499856001,-7.68120975282502,5.78064630895661,-3.07306183352869,2.45712038076871,-1.17341434736736,2.5025875299142,-2.36348585952441,3.61200270337034,-4.14817810960151,3.785338413437,-3.35857873925064,1.17878532030425,-1.37527132890575,2.02560107124496,-2.63485419896337,0.248953174501035,-1.08798122581357,0.551125640915382,0.211537333913667,0.583583032060658,-1.83839743719949,1.80770542819944,-1.64286527358546,-1.0480023742153244,-0.4636392138228112,-0.15267108409037455,0.6977804260621299,-1.2686318986747855,1.1413515482951533,-0.4594734804043734,0.033657850228300236,0.23120732872483324,-0.031158166687873714,0.08726681941120006,-0.20268943859301122,0.1550271957048778,-0.2927723959510604,0.20203772414213444,0.017449011348545585,0.281036618472466,-0.05449312773019881,0.19876681977163885,0.21028473396158054,0.04951184895927856,-0.5446628881998639,1.0129147671525007,-1.035084200055682,1.2141977705937654,-1.616950566785993,1.4853604945887628,-1.7060465533919276,1.336846794926458,-1.1422207213227107,0.9961280374847257,-1.2967061748431754,1.0790715528092831,-1.2642633532179435,1.0841322074734514,-1.353097258647212,0.8341015290320405,-0.3657917558362649,0.9146289089248824,-1.0836585388841653,0.3737916304289547,0.03398151625766931,-0.12823139054218188,0.2866411983237972,0.21381538402426767,-0.07316401713430579,-0.23808102762465852,0.1091530329431945,-0.662051065609548,-0.5171729588484094
1.28276625550013,1.00550683893018,0.554840755131295,-0.794959472976213,2.72377986068258,-3.24529109931135,2.16699745722422,-1.73870091304099,1.23420090234977,-1.13913319195813,1.34546192133599,-0.855764270637043,1.64364962924863,-1.32737007948806,1.66626482827605,-1.48569203711002,0.404747928221427,-1.93752480930274,2.08179531831952,-2.15544408600036,3.1789200918416,-3.24647808762249,2.47371367824172,-2.25497892135555,2.50931084889812,-0.465414309652301,0.0601562730864361,0.190300627309709,0.830112653748719,-2.08729996002806,1.38621443260336,-3.60479811409698,4.97598670047246,-9.30792607785389,7.53311971242526,-6.70138891385153,7.04558344597547,-6.94896198995275,7.42422993358423,-8.90024650268379,6.05026721772097,-3.76173012264256,1.22785851951999,-0.844800262156444,0.715427342470402,-1.3320668517667,2.79069912652201,-2.0842005573127,2.95592618950551,-2.74293688396428,-0.331970911756006,1.453102065209007,-2.0381982136535024,1.6350588568514597,-2.1724409405615237,2.3712976218772934,-1.8230081040747135,0.9806375533754936,-0.7046855449797853,0.09404525150440678,0.41030910297554846,-0.04380756077211789,0.2996644013528191,-0.15910600821632262,0.22767871062803388,-0.3993439227472052,0.43794469436342287,-0.2959026844484566,-0.03368330027140835,0.1257699111813006,-0.41684062033220726,0.07011393484384057,-0.10197086452057609,0.2921439909007292,0.06730323175247069,-0.4845882371412353,0.24232062432877768,-0.06172771691111496,0.4689602783304165,-0.6614302384813152,0.34562896109707825,-0.24123140180569616,0.04351953407994062,0.7442590089034163,-0.5372341178021071,0.46291565065169415,-0.5508817103990162,0.2255869620930013,-0.5717294224123798,0.9817401568578923,-0.3934391083689944,0.14640397944180708,-0.1918071844881525,0.28761720330185686,-0.333106087982014,0.2383138107072194,-0.47524951043047553,0.901011392270164,0.1479676884754146,0.9750171495464788
-1.64757154679618,0.926970483068712,0.117065983684275,0.709963220799565,-0.420976406075812,1.12704017344664,-2.99979304418383,3.54384326532531,-2.26906429539458,2.70550856452955,-1.84103115245052,1.72867845331425,0.869810857316406,-2.24265028937868,1.07490801903223,2.16047143119221,0.997767980452253,-1.46520667184655,0.585542755077967,0.444915566481131,0.515062224693165,-1.73182892779657,-0.86505067569592,3.7170795854742,-5.95803880740151,5.03850469522979,-1.24091140290502,-1.20541599938997,2.54093818586818,-3.42666715725805,0.310332054579653,-0.762416795508454,0.986414296719698,-1.02388755154927,0.19399412295006,-0.267598032506081,0.467478081397158,-1.89548597184549,3.10606802542526,-2.00516632507665,1.72919187928398,-0.0095974038379735,-1.20865926967336,-0.407694117825326,0.521594292353453,-0.641096264008989,0.615743836597224,-1.81218007252935,2.56142542985168,-0.451169304630982,1.1395043945848762,0.3299735326039101,0.2388546338595533,0.2590355636167607,-0.7861420406575689,0.49561715510350085,-1.1343723404417927,1.0063451717455765,-0.8125620552234807,0.5205187161622641,-0.38527835043613495,0.8390750995248063,-0.8487358037558405,0.6992744032794186,-0.24999831388927365,-0.027878747287687605,-0.21111560842560154,0.6139903307118891,-0.5486840148170845,0.5972120442706358,-0.3861712610877829,0.4653359549721939,-0.09376942913682682,-0.0534609445940461,0.18014139512204197,-0.44924691321343047,0.5514628560492892,-0.49277596116332106,0.15179884345334313,0.16310099114029153,-0.031931799411618354,0.3282336460340132,-0.15242343613196435,-0.0043465774373072285,-0.35755160387355583,0.4530395843536422,-0.39253733368555893,0.568553636049876,-0.5139102501799371,0.37199317488051253,-0.26542311530035795,0.4590172735248612,-0.4503192212647438,0.4866414080041463,-0.7632134697665862,0.5463735224265008,-0.29550867419970905,-0.29906246410562476,0.3568422821885227,-0.22500217896776753
-2.71435630170968,3.03760285888685,-2.31015373029622,0.0385697566889682,0.0892009195273311,-0.616804585746534,-0.0649220887657029,1.08002252949256,-2.67475671714402,2.32000804045267,-3.03348135178439,2.94420956011085,-5.22380569199948,5.51692875095666,-6.36899150089674,3.52013045203134,-1.91362663608384,3.31774638216223,0.730819767411572,-0.638915826847192,0.423258440674384,0.487059521928948,0.710621459101614,0.474726629027006,-0.695498750079853,1.17562798199477,0.483375529693552,-1.86946960551331,-1.96777931678762,0.478210875821415,1.27081111131107,0.46452562462703,-1.21171595478217,0.051758540847189,0.276002207381774,0.657284893875577,0.704615839508857,-1.88129393353364,3.58517013536101,-4.07179066524237,2.65279810930807,-1.59424952567918,-0.871456293219813,-0.276387624083933,-0.547415002988169,2.03565327430167,-2.89186860187818,1.49811048100348,0.280163082190078,-1.53016108569451,1.0478423768730918,-0.1255347761147061,0.003166380362342904,-0.822701935700395,0.5343446970093709,-0.6435420853158854,0.22181681368215542,0.1932311400315558,-0.276625636130871,0.1623986508049958,-0.2737278792865584,-0.1032624990725244,0.45843129372832775,0.20799928564749717,-0.7479481858457184,0.792836666616906,-0.971265096744977,0.5846470603943407,-0.3147407098371864,0.561457049588493,-0.6708085759980823,0.7739181315568217,-0.6069691847712735,0.4324352996152395,-0.9058056960305618,0.758118557258372,-0.41574145706745264,0.7279532468574155,-0.6247499447503547,0.49269090878468513,-0.2254474948690142,0.25341108007510205,-0.7157920763778731,0.9551549344714816,-0.4526963013970149,0.19724746381917604,0.2342909937924844,-0.04036234120183118,-0.2440531766031739,0.40958481751413384,0.01194590267947419,0.6546295175237505,0.07279276389205813,-0.5037283751389324,0.8531891075481699,-1.2509903052727571,2.0564404721247196,-3.0867694142679456,1.7990951857856725,-1.8344714418723225
2.93271643207469,-3.62829465089168,3.72369663988186,-2.68140052677021,1.07015741574705,-2.26215953046967,0.228290463868211,-0.198541939620398,-1.8695313940213,0.800771246170215,-0.959445213543132,1.61640663269403,-1.54061844478869,1.68604025591858,-1.55338423809714,0.871753237349599,-0.124071435934064,-0.687218995747706,0.0715235298900584,0.0797993580342542,-0.988623373814128,1.65760616730504,-3.11781570165961,3.31908796280013,-3.93861088790584,2.57972716580508,-2.17075696972551,1.67992094618343,0.962226527050368,0.804632824222058,-0.937172980395515,2.50574880743539,-3.5609466228471,0.52454151230544,-1.45709190140359,1.3878357156195,-3.0757616952285,5.5524063964581,-4.9824383496101,1.39805971224508,-3.38164687181079,4.71099908355895,-4.63357928870531,3.71963096116244,-3.83209510845559,4.70768015637127,-3.37153924225361,2.62178470730418,-0.442101117102507,0.117614876139387,0.9374789391996391,-1.4549602344893766,1.2332932503088432,-0.3527332574545371,-0.6781869069921296,1.0561975875925578,-1.5257715857181648,1.0193765568214264,-1.0975841394181354,0.956298473132939,-0.8031118766760116,0.8511880642963474,-0.5121826090919525,0.10442539978628897,-0.21512609687498663,0.14540432181730248,-0.3311968101573428,0.46105897592699807,-0.20645868334575448,0.4357269995517079,-0.33255193493842883,-0.3265749912411075,0.39007572968475857,-0.6558101267536557,0.2281953865450207,-0.435203783424062,0.434970294783496,-0.8185557160781379,0.6738381116934615,-0.7551081230746718,0.7003549632748406,-1.4100643671243076,1.543575801745633,-1.7126435788193644,1.4989539468638535,-1.6249519667850594,0.9702904951571641,-1.2136793078122579,1.275390370817375,-1.4408537228907103,1.8046401716937013,-1.8648474088431684,1.0782647387484636,-0.7653315378867048,0.9564203287170826,-0.5874130640241456,0.10295202204036508,-0.2058261361764051,-0.36656345120844586,-1.0074014819693446
0.31572795800676,1.40752668451186,-1.95332829331048,2.46940561326811,-0.746883395034158,1.03768428944403,-0.319792192088045,-1.58671830847967,0.653360164473316,-0.0192592849119154,-0.296035305856638,0.915880392026359,0.765183290825928,-0.709173008729903,0.660690907002333,-2.14610478784152,3.10003184474641,-0.729227578842338,2.15272057926397,-3.29612684290383,2.27709819240281,-2.55198993251131,2.04210755947492,-1.23136246068271,1.50835134608371,-2.57994879981262,4.26625535646061,-1.49161939448423,4.37951857872979,-2.8526214268151,1.49762254399931,0.561116820314709,-2.73862789327234,1.44239939451323,-2.27843395623996,2.11981433113169,-3.30367567649584,4.42939551980708,-4.32800253125368,6.14092502653729,-7.0608022164541,4.18890627273453,-3.14782814943921,2.86206971213797,-2.73518191805582,2.88685410476741,-2.58749995375363,1.84280034589534,-1.95123367112311,1.69364491101578,0.1887413627977944,0.6467442826157859,-1.0025422749166217,1.6441290845200929,-1.474853349938224,1.105149895829464,-0.9580683409530655,0.506505104785723,-0.3152563952879919,0.2931528706673908,-0.1732211363804853,0.11200451909870977,0.12205278487678742,-0.1369371805664862,0.08426661261226702,0.5465300982565122,-0.29967942845846235,0.5690548459957153,-0.7627507374215109,0.7463621943980275,-0.8264170194816822,1.213957066167724,-1.2004772112165594,0.9081082440523408,-0.49974326792782564,0.8476302406079006,-0.7117201859510613,0.8994094808018553,-1.0054051599371965,1.103578151536313,-1.6163248878861471,1.140029220568255,-0.519302831619318,0.3673370076920893,-0.08813900464923631,0.06210167989069844,-0.6656037935705956,0.5120448409115913,-0.13585178692089342,0.6547861637886865,-0.8838290466049141,1.138820153232299,-0.7477421015135465,0.6056256456911951,-0.6376811077433027,0.13859468645850814,0.25032621893726553,-0.8758006350989445,1.7029328357239184,-0.030517066575788676
1.64711595373817,-1.78927270106299,1.03102123693409,-0.535087972414937,-0.219945630536899,-0.155679108578079,-0.163950668378231,-0.0275041198781765,0.606168457785522,-0.817245280489459,0.665180677963938,0.271389438985536,-1.88202334539004,-0.252397312539197,-1.10848787057831,-2.94192813635203,1.26624354819437,-0.779701805404743,1.45395444413751,-0.517532793815349,0.382838989493701,-1.08914754129725,3.71184095306872,-2.99588179659226,2.41875527051758,-1.76590930809156,-0.849575623714755,-0.82636879806695,3.41954947661117,-4.35475734477481,2.95173114890711,-2.9940428237647,3.00749089132105,-4.56299333762786,5.33679358037582,-5.06769167558967,5.32005743841151,-4.88930953950314,5.32261493849656,-3.86301882441274,4.46075823621083,-6.28329500530268,4.57742254444333,-4.05050574729268,3.48307316751778,-3.76818121699531,1.42884138611874,-2.81680158059522,0.919526457312952,0.305758602153417,1.0257646675343035,0.18917711085140093,0.27327215563119717,-0.38874511506038173,1.0544178425926907,-0.9579937098567016,0.7521195508694273,-0.20029703578032296,-0.05825892195052638,-0.058962760038184354,0.0458189803635064,0.03147571938090178,-0.11953267685593985,0.22722192488025847,-0.05392575991613619,-0.04910006124417608,0.0482603832911437,-0.018737440172718074,0.2445397749518076,-0.19229885232524357,0.23598927226572766,-0.16075785754170416,0.04513967863954743,-0.17550937068233316,0.7035940059867946,-0.9883689459778018,0.8103190875266151,-1.140380418282743,1.5205956662059938,-1.4624163403835186,1.88732913853152,-2.182834467773734,1.9704639420830015,-1.3984652644544036,0.902465260164126,-0.6999685985913172,0.4531545934656817,-0.29130531301550316,0.4435790279500253,-0.4398406845014733,0.24430335092432104,0.05156726163563764,0.037180598333610496,-0.6341240280934523,0.8825026334346707,-1.031746438364901,0.7422645254137571,-0.10866855234649134,-0.6598580243666597,-0.5987414280862943
